id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,pos_ecr,sd_ecr,risk
12176,DeVante,Parker,MIA,WR,26,4,WR,weighted,12.34784446268191,21,0.11778561005498744,2.4944077897263592,10.719000000000001,15.080501319261213,3,23,1.2,3.4364753554818166
11783,John,Brown,BUF,WR,29,5,WR,weighted,12.245872549019609,22,0.11114983084646646,2.0692743201521657,10.879999999999999,14.502955145118733,3,16.8,1.2,3.4364753554818166
12184,Jamison,Crowder,NYJ,WR,26,4,WR,weighted,12.214245156234238,23,0.18194553636647548,3.1953189554243804,9.350000000000001,15.584575197889183,3,20.4,2.3,3.841118559828171
14109,Terry,McLaurin,WAS,WR,23,0,WR,weighted,12.055200280112047,24,0.12734902734903564,2.9505129050305143,10.5,15.21355197889182,3,25.8,3.5,4.2825475100241945
14136,Deebo,Samuel,SFO,WR,23,0,WR,weighted,12.009398959623478,25,0.1884285592212258,4.080981951518587,8.492,16.216907651715037,3,27,1.5,3.546832593030822
12391,Tyrell,Williams,OAK,WR,27,4,WR,weighted,11.846303545902543,26,0.15947866698261137,3.56449315899126,9.431000000000001,15.675461741424801,3,21.5,3.5,4.2825475100241945
13646,Michael,Gallup,DAL,WR,23,1,WR,weighted,11.795637254901962,27,0.27598324432936927,2.891327986127088,9.360000000000001,14.808912928759893,3,24.8,3,4.098618780775851
14102,DK,Metcalf,SEA,WR,22,0,WR,weighted,11.578012502937902,28,0.3674642963099952,2.530329607059832,9.8,14.210796833773088,3,26.5,2.3,3.841118559828171
10738,Marvin,Jones,DET,WR,29,7,WR,weighted,11.461295518207283,29,1.2724311768152212,2.09568025483196,8.665000000000001,13.223218997361478,4,29.6,2.2,3.8043328139785024
10722,Alshon,Jeffery,PHI,WR,29,7,WR,weighted,10.95980089504853,30,1.7089412653240643,2.8617153090197203,8.34,13.942258047493404,4,43.9,15.2,8.58647977443542
11228,Robert,Woods,LAR,WR,27,6,WR,weighted,9.417927787735595,31,0.4687728881026114,1.6994375145079963,7.5,10.558608,5,35.9,4.6,4.687190714370549
